,train/loss,train/loss_step,lr-AdamW,train/loss_epoch,nfe,integ_error,val/rfm_loss,val/rfm_loss_epoch,val/loss,val/loss_epoch,val/loss_best,test/loss,test_vec/rfm_loss,test_vec/alignment,test_vec/finite_fraction,test_vec/norm_mean,test_vec/norm_max,test_vec/norm_std,test_vec/norm_p95,test_vec/tangency_violation_abs,test_vec/tangency_violation_rel,test_sample/sinkhorn_knopp,test_sample/tangent_sinkhorn_knopp,test_sample/tangent_to_geodesic_sinkhorn_ratio,test_sample/epsilon_coverage,test_sample/epsilon_precision,test_sample/frechet_variance_pred,test_sample/frechet_variance_target,test_sample/frechet_variance_ratio,test_sample/dispersion_predicted,test_sample/dispersion_target,test_sample/dispersion_ratio,test_sample/volume_scaling_mean_pred,test_sample/volume_scaling_mean_target,test_sample/volume_scaling_variance_pred,test_sample/volume_scaling_variance_target,test_sample/volume_scaling_gap_target_minus_pred,test_sample/volume_scaling_mean_start,test_sample/volume_scaling_variance_start,test_sample/volume_scaling_gap_start_target,test_sample/finite_fraction,test_sample/geodesic_dist,manifold,curvature,dim,x0_dist,x1_dist,n_samples,std_x0,std_x1,mean_x0,mean_x1,radius_x1,weights,origin,normalize_tangent_distributions
2026.05.22__113205,2202.724853515625,2363.72998046875,9.99248877633363e-05,2202.724853515625,179.0,0.0,,,,,,-2.0792462825775146,6487.24658203125,0.0,1.0,33.524658203125,567.1773071289062,73.02262115478516,186.33558654785156,1.0000001111620804e-06,1.0545051054577925e-06,0.4724205434322357,0.05122761055827141,0.1084364652633667,0.359499990940094,0.3216666579246521,36.20819091796875,37.951541900634766,0.9540637731552124,10.626058578491211,10.923381805419922,0.9727810025215149,36.028682708740234,40.15254592895508,47.71321487426758,0.08923061937093735,4.123863220214844,1.03084135055542,0.0010012990096583962,39.1217041015625,1.0,10.77365493774414,poincare,1,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.22__113210,0.2252994030714035,0.19225949048995972,9.925681661115959e-05,0.2252994030714035,112.0,9.90430544334231e-06,0.21769289672374725,0.21769289672374725,1.826564908027649,1.826564908027649,1.826564908027649,1.8072835206985474,5.681856632232666,0.0,1.0,2.3752684593200684,2.8375751972198486,0.197916641831398,2.611473560333252,1.0008122899307637e-06,4.292545554562821e-07,0.15700288116931915,0.0270991288125515,0.17260274291038513,0.8939999938011169,0.9148333072662354,0.08926312625408173,0.09161867201328278,0.9742896556854248,0.3679768741130829,0.3624151349067688,1.0153464078903198,0.20583276450634003,0.2011989802122116,0.006804602220654488,0.006291688419878483,-0.004633799195289612,0.9705438017845154,0.0008338046609424055,-0.7693448066711426,1.0,0.36909154057502747,sphere,1,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.22__113338,0.007687837351113558,0.007595358416438103,9.938564471667632e-05,0.007687837351113558,47.5,4.0908653318183497e-05,0.007669334299862385,0.007669334299862385,-410.2947082519531,-410.2947082519531,-410.2947082519531,-411.1262512207031,0.3741840720176697,0.0,1.0,0.5338667035102844,1.5549182891845703,0.2982330024242401,1.0216180086135864,1.0000001111620804e-06,3.330131448819884e-06,0.7312939167022705,0.98616623878479,1.3485225439071655,0.49916666746139526,0.4673333466053009,1.0756224393844604,1.0174833536148071,1.0571401119232178,1.2841224670410156,1.2606226205825806,1.018641471862793,9.475221673937995e-08,9.94893269989916e-08,1.761227795549214e-11,1.5414759312742943e-12,4.737110259611654e-09,4.6512758922201414e-11,1.2680445525505174e-17,9.944281487150874e-08,1.0,1.2722387313842773,sphere,1,257,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.22__113343,2203.365966796875,2363.824462890625,9.99248877633363e-05,2203.365966796875,182.0,0.0,,,,,,-2.079780340194702,6487.65673828125,0.0,1.0,33.526248931884766,567.1842651367188,73.02461242675781,186.34262084960938,1.0000001111620804e-06,1.0544532642597915e-06,0.47582992911338806,0.05138137936592102,0.10798266530036926,0.3581666648387909,0.32100000977516174,36.208858489990234,37.95484161376953,0.9539983868598938,10.626152992248535,10.924044609069824,0.9727306365966797,36.03002166748047,40.160240173339844,47.70419692993164,7.716072047969647e-08,4.130218505859375,1.03084135055542,0.0010012990096583962,39.129398345947266,1.0,10.774039268493652,poincare,1,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.22__113522,183.96400451660156,152.34584045410156,9.98756950139068e-05,183.96400451660156,80.0,0.0,,,,,,232.85269165039062,1433.8216552734375,0.0,1.0,15.770428657531738,292.4642028808594,34.35068130493164,86.21939849853516,1.0000001111620804e-06,1.1710965281963581e-06,7.785323143005371,2.505039930343628,0.32176440954208374,1.0,1.0,10.453378677368164,37.151206970214844,0.28137385845184326,5.725700378417969,11.48820972442627,0.49839797616004944,inf,inf,,,,1.662128704584286e+32,inf,inf,1.0,8.607970237731934,poincare,1,64,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.22__113557,0.19781258702278137,0.20776565372943878,9.852721996139735e-05,0.19781258702278137,51.0,1.5497207641601562e-06,0.2019253671169281,0.2019253671169281,3.2725515365600586,3.2725515365600586,3.2725515365600586,3.267220973968506,0.36814621090888977,0.0,1.0,0.5405405163764954,1.1399507522583008,0.275290310382843,1.0244009494781494,1.0000001111620804e-06,2.610242063383339e-06,0.3577904999256134,0.08044177293777466,0.2248292714357376,0.484333336353302,0.492000013589859,0.9710118770599365,0.9670831561088562,1.0040624141693115,1.0701169967651367,1.0704474449157715,0.9996913075447083,0.5094272494316101,0.508952260017395,0.05593423545360565,0.05561527609825134,-0.0004749894142150879,0.84157794713974,0.013600246049463749,-0.33262568712234497,1.0,1.0737754106521606,sphere,2,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.22__113710,1059.9249267578125,1082.90966796875,9.981419862015173e-05,1059.9249267578125,145.5,0.0,,,,,,-2.2313199043273926,1586.1163330078125,0.0,1.0,17.419172286987305,287.5632629394531,35.7871208190918,94.58727264404297,1.0000001111620804e-06,1.5255153584803338e-06,0.43513166904449463,0.10970243066549301,0.2521131932735443,0.39133334159851074,0.33500000834465027,11.563429832458496,12.228468894958496,0.9456155896186829,5.949915885925293,6.168643951416016,0.9645419716835022,35.285552978515625,40.16008758544922,90.6865005493164,3.5061975722783245e-07,4.874534606933594,1.0949018001556396,0.009602326899766922,39.065185546875,1.0,6.03787088394165,poincare,3,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.22__113720,0.19977867603302002,0.19782979786396027,9.911583038046956e-05,0.19977867603302002,49.0,3.998478405264905e-06,0.20756559073925018,0.20756559073925018,3.247523069381714,3.247523069381714,3.247523069381714,3.2689661979675293,0.3648388981819153,0.0,1.0,0.537080705165863,1.1239845752716064,0.27594810724258423,1.015824317932129,1.0000001111620804e-06,2.6543093554209918e-06,0.36792251467704773,0.080338254570961,0.2183564305305481,0.4898333251476288,0.4908333420753479,0.9899561405181885,0.9706447720527649,1.0198954343795776,1.0746992826461792,1.0718324184417725,1.0026746988296509,0.5083057284355164,0.510642945766449,0.054358698427677155,0.05552239343523979,0.002337217330932617,0.8418706655502319,0.013209682889282703,-0.33122771978378296,1.0,1.0753052234649658,sphere,2,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.22__113838,0.12802810966968536,0.13339494168758392,9.925681661115959e-05,0.12802810966968536,77.5,5.3147473408898804e-06,0.12811508774757385,0.12811508774757385,0.7305530309677124,0.7305530309677124,0.7305529713630676,0.7164007425308228,1.122827172279358,0.0,1.0,1.0505295991897583,1.4738624095916748,0.1377554088830948,1.2445913553237915,1.0000001111620804e-06,9.976579349313397e-07,0.1641947627067566,0.029450321570038795,0.17936211824417114,0.7643333077430725,0.7463333606719971,0.08844181150197983,0.09123087674379349,0.9694284796714783,0.3624139428138733,0.35921230912208557,1.0089128017425537,0.3691689074039459,0.36203646659851074,0.020766455680131912,0.019475746899843216,-0.007132440339773893,0.9132959246635437,0.0068057021126151085,-0.5512593984603882,1.0,0.3603578209877014,sphere,3,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.22__113848,608.5454711914062,462.6519470214844,9.790589683689177e-05,608.5454711914062,152.0,0.0,784.7511596679688,784.7511596679688,-1.216776967048645,-1.216776967048645,-1.216776967048645,-1.0665804147720337,1483.5111083984375,0.0,1.0,17.318601608276367,266.8644714355469,34.3588752746582,93.51399993896484,1.0000001111620804e-06,1.2587839819389046e-06,2.139275074005127,0.14272259175777435,0.06671539694070816,0.528166651725769,0.4684999883174896,11.775368690490723,11.97168254852295,0.9836018085479736,6.249526023864746,6.323058128356934,0.988370954990387,1442.9090576171875,1612.82666015625,170377.09375,0.0022140832152217627,169.917724609375,1.3254554271697998,0.11104421317577362,1611.501220703125,1.0,6.292870998382568,poincare,3,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.22__114000,0.129995658993721,0.13023249804973602,9.969891107175499e-05,0.129995658993721,71.5,4.244347564963391e-06,,,,,,0.7196709513664246,1.122765302658081,0.0,1.0,1.0506463050842285,1.4941797256469727,0.13685736060142517,1.2393430471420288,1.0000001111620804e-06,9.838788628258044e-07,0.16041046380996704,0.030457690358161926,0.18987345695495605,0.7771666646003723,0.7398333549499512,0.08908571302890778,0.09191633760929108,0.9692043662071228,0.3641741871833801,0.3604573905467987,1.0103113651275635,0.3695109784603119,0.3619617223739624,0.02077624388039112,0.01969967968761921,-0.007549285888671875,0.9147016406059265,0.006523377727717161,-0.5527399778366089,1.0,0.36529600620269775,sphere,3,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.22__114103,758.8839111328125,619.844482421875,9.95022855931893e-05,758.8839111328125,152.0,0.0,,,,,,-1.3183715343475342,1445.3953857421875,0.0,1.0,16.908288955688477,270.3243408203125,33.960933685302734,91.7109603881836,1.0000001111620804e-06,1.3095433359922026e-06,2.3995275497436523,0.1662391573190689,0.06927995383739471,0.5423333048820496,0.46816667914390564,11.696101188659668,11.963374137878418,0.9776591658592224,6.220158100128174,6.3206024169921875,0.9841085076332092,1407.2667236328125,1612.8336181640625,200971.609375,0.002181449206545949,205.5670166015625,1.331274151802063,0.1150217056274414,1611.5023193359375,1.0,6.294393062591553,poincare,3,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.22__114113,0.12885841727256775,0.12693171203136444,9.969891107175499e-05,0.12885841727256775,71.0,4.167357928963611e-06,,,,,,0.7044457197189331,1.12736976146698,0.0,1.0,1.0527223348617554,1.4999781847000122,0.1376444548368454,1.2418107986450195,1.0000001111620804e-06,9.831767329160357e-07,0.1625666320323944,0.03072996437549591,0.18902996182441711,0.7850000262260437,0.7516666650772095,0.08707322180271149,0.08965940028429031,0.9711555242538452,0.3603370487689972,0.35631391406059265,1.0112910270690918,0.3684224784374237,0.3608185350894928,0.020421385765075684,0.019311070442199707,-0.007603973615914583,0.9147016406059265,0.006523377727717161,-0.5538831353187561,1.0,0.3615177273750305,sphere,3,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.22__114225,0.10414305329322815,0.09779735654592514,9.938564471667632e-05,0.10414305329322815,72.5,3.9214887692651246e-06,0.10193800181150436,0.10193800181150436,-0.45675837993621826,-0.45675837993621826,-0.4567583501338959,-0.45716002583503723,0.9551318287849426,0.0,1.0,0.9681671261787415,1.324512004852295,0.1331333965063095,1.1605292558670044,1.0000001111620804e-06,1.0670902383935754e-06,0.17874953150749207,0.0699387788772583,0.39126691222190857,0.5333333015441895,0.44583332538604736,0.08550384640693665,0.09064149856567383,0.9433189034461975,0.36522871255874634,0.3625616729259491,1.00735604763031,0.15493892133235931,0.151786670088768,0.008613943122327328,0.010337906889617443,-0.0031522512435913086,0.775188148021698,0.024586038663983345,-0.6234014630317688,1.0,0.3617287874221802,sphere,3,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.22__114256,614.2998046875,573.1995849609375,9.755525388754904e-05,614.2998046875,206.5,0.0,587.1004028320312,587.1004028320312,-2.644583225250244,-2.644583225250244,-2.644582986831665,-2.589468479156494,1989.521484375,0.0,1.0,18.781967163085938,383.6465759277344,40.35717010498047,103.5949478149414,1.0000001111620804e-06,1.704297687865619e-06,1.7033300399780273,0.08595336228609085,0.05046194791793823,0.5243332982063293,0.5143333077430725,11.514456748962402,11.944398880004883,0.9640046954154968,6.192002773284912,6.315122604370117,0.9805039763450623,1425.296630859375,1612.8330078125,132436.828125,0.00221518543548882,187.536376953125,1.3274755477905273,0.10365123301744461,1611.5054931640625,1.0,6.252274513244629,poincare,3,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.22__114343,0.01733638346195221,0.017719285562634468,9.730680903885514e-05,0.01733638346195221,65.5,1.0579824447631836e-06,0.01728321611881256,0.01728321611881256,-23.838659286499023,-23.838659286499023,-23.838659286499023,-23.89713478088379,0.3078966736793518,0.0,1.0,0.5345930457115173,0.8721643686294556,0.14851424098014832,0.7692771553993225,1.0000001111620804e-06,2.0654124455177225e-06,0.184131920337677,0.632718026638031,3.4362213611602783,0.5056666731834412,0.5036666393280029,0.09317885339260101,0.08748189359903336,1.0651215314865112,0.3747073709964752,0.36443981528282166,1.0281734466552734,3.5059154470218346e-05,4.6322227717610076e-05,8.98280632100068e-08,1.3798364761896664e-06,1.1263074156886432e-05,0.0008451190078631043,2.1426329112728126e-05,-0.0007987967110238969,1.0,0.36843839287757874,sphere,3,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.22__114527,0.010054221376776695,0.01001614797860384,9.812489588512108e-05,0.010054221376776695,48.5,2.228716948593501e-05,0.01014613825827837,0.01014613825827837,-69.2352066040039,-69.2352066040039,-69.2352066040039,-69.43109130859375,0.17488789558410645,0.0,1.0,0.3769097626209259,1.2194633483886719,0.1808391958475113,0.685090184211731,1.0000001111620804e-06,3.810683665506076e-06,0.6555410623550415,1.4816465377807617,2.2601888179779053,0.5040000081062317,0.5074999928474426,0.8409706950187683,0.8323285579681396,1.010383129119873,0.9066914319992065,0.9069350361824036,0.9997314214706421,5.9673886426026e-05,5.180742391530657e-06,1.78669342858484e-05,1.2448831965272689e-09,-5.449314267025329e-05,8.353158045792952e-05,4.166323924437165e-05,-7.835083670215681e-05,1.0,0.904310941696167,sphere,3,65,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.22__114532,399.55877685546875,434.25079345703125,9.960671741282567e-05,399.55877685546875,134.0,0.0,,,,,,-1.8386013507843018,480.1341247558594,0.0,1.0,8.995369911193848,200.8600616455078,19.914339065551758,46.419464111328125,1.0000001111620804e-06,2.1055107026768383e-06,0.556394100189209,0.09475061297416687,0.17029406130313873,0.40283334255218506,0.3240000009536743,5.377046585083008,5.610531806945801,0.9583844542503357,3.9186227321624756,4.032682418823242,0.9717161655426025,23.960166931152344,28.708520889282227,182.43612670898438,202.6970672607422,4.748353958129883,1.1662085056304932,0.033839404582977295,27.542312622070312,1.0,3.9761576652526855,poincare,5,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.22__114715,686.2705078125,703.3953247070312,9.95022855931893e-05,686.2705078125,153.5,0.0,,,,,,-2.60504150390625,901.6926879882812,0.0,1.0,13.052166938781738,223.29379272460938,26.97301483154297,70.56717681884766,1.0000001111620804e-06,1.8895175344368909e-06,0.40138453245162964,0.14757879078388214,0.367674320936203,0.3448333442211151,0.2849999964237213,6.653306484222412,7.110071182250977,0.935758113861084,4.474170684814453,4.681680202484131,0.955676257610321,34.007972717285156,40.16008377075195,110.34283447265625,1.7939939311872877e-07,6.152111530303955,1.1646368503570557,0.032703157514333725,38.995445251464844,1.0,4.574367046356201,poincare,5,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.22__114720,0.015191804617643356,0.015063073486089706,9.925681661115959e-05,0.015191804617643356,67.5,1.1006991371687036e-05,0.015168610028922558,0.015168610028922558,-2.744367837905884,-2.744367837905884,-2.7443671226501465,-2.673454761505127,0.1914924681186676,0.0,1.0,0.41820353269577026,0.7948669195175171,0.1287078708410263,0.6326438784599304,1.0000001111620804e-06,2.703388872760115e-06,0.3568297028541565,0.9572690725326538,2.6827054023742676,0.49016666412353516,0.5038333535194397,0.36913469433784485,0.39467838406562805,0.9352797269821167,0.655170202255249,0.6647167801856995,0.9856380820274353,0.007219295017421246,0.005454348400235176,0.0007127586286514997,0.0002619549341034144,-0.0017649466171860695,5.246603905106895e-05,4.77927528663713e-07,0.005401882342994213,1.0,0.660912036895752,sphere,5,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.22__114843,0.0033435248769819736,0.0033287634141743183,9.852721996139735e-05,0.0033435248769819736,63.5,1.498560141044436e-05,0.003436935367062688,0.003436935367062688,-143.8680877685547,-143.8680877685547,-143.8680877685547,-144.47235107421875,0.39250603318214417,0.0,1.0,0.6089150309562683,0.9930585026741028,0.14723187685012817,0.8642724752426147,1.0000001111620804e-06,1.7524351960673812e-06,0.18969866633415222,0.9272065162658691,4.887786388397217,0.4988333284854889,0.3843333423137665,0.09685533493757248,0.09185801446437836,1.0544027090072632,0.3925139307975769,0.3662867546081543,1.0716028213500977,1.0637910691224661e-10,5.705440009329266e-10,2.1164330833926697e-17,6.885671118062096e-16,4.6416490095957386e-10,0.08478067070245743,0.048357635736465454,-0.08478067070245743,1.0,0.3800405263900757,sphere,5,65,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.22__114904,2.649219512939453,3.2782950401306152,9.974040585802868e-05,2.649219512939453,44.0,0.0,,,,,,2.189152956008911,5.896823406219482,0.0,1.0,1.9671618938446045,21.53770637512207,1.4164042472839355,4.42237663269043,1.0000001111620804e-06,7.483351396331273e-07,0.4154982566833496,0.011532187461853027,0.027755077928304672,0.4728333353996277,0.4560000002384186,5.006754398345947,4.973410606384277,1.0067044496536255,3.2671515941619873,3.2577784061431885,1.002877116203308,2.2938055992126465,2.2993645668029785,1.029249668121338,1.083453893661499,0.005558967590332031,1.0305960178375244,0.0009604442166164517,1.268768548965454,1.0,3.254462480545044,poincare,1,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.22__115039,0.0003658263594843447,0.00036783789983019233,9.730680903885514e-05,0.0003658263594843447,74.0,1.1393179192964453e-05,0.00036177673609927297,0.00036177673609927297,-732.6254272460938,-732.6254272460938,-737.5835571289062,-742.0516967773438,0.15179772675037384,0.0,1.0,0.3775051534175873,0.6034309267997742,0.09628179669380188,0.541348397731781,1.0000001111620804e-06,2.900002527894685e-06,0.2004181444644928,0.9279897212982178,4.630268096923828,0.4896666705608368,0.47066667675971985,0.06640543788671494,0.08858571201562881,0.7496179342269897,0.3213079869747162,0.34422212839126587,0.9334321022033691,6.0969672947754506e-15,1.424279759139744e-41,2.0713835693583464e-25,0.0,-6.0969672947754506e-15,0.00024112252867780626,0.00015712808817625046,-0.00024112252867780626,1.0,0.33405959606170654,sphere,10,257,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.22__115404,71.02304077148438,73.55296325683594,9.98756950139068e-05,71.02304077148438,103.5,2.3633241653442383e-05,,,,,,-1.3037219047546387,504.6276550292969,0.0,1.0,8.8980131149292,243.2205810546875,20.57258415222168,46.69845962524414,1.0000001111620804e-06,1.712236667117395e-06,1.6987371444702148,1.7176289558410645,1.0111210346221924,0.2381666600704193,0.9626666903495789,3.0337250232696533,5.452520370483398,0.5563894510269165,3.0780386924743652,4.267435550689697,0.721285343170166,1.1991329403832956e+22,6.717418603814293e+23,inf,inf,6.597505399847956e+23,710958514176.0,1.322307477685088e+27,6.717418603814293e+23,1.0,3.7485039234161377,poincare,5,16,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.22__115806,0.2262076437473297,0.2319890260696411,9.888164640869945e-05,0.2262076437473297,64.0,1.8278757352163666e-06,0.23276329040527344,0.23276329040527344,4.0546555519104,4.0546555519104,4.0546555519104,4.056914806365967,0.6873483061790466,0.0,1.0,0.7384337782859802,1.5718861818313599,0.376491904258728,1.4307223558425903,1.0000001111620804e-06,2.0280799617466982e-06,0.2798556983470917,0.018604768440127373,0.06647986173629761,0.4701666533946991,0.45750001072883606,1.0750235319137573,1.0172680616378784,1.0567750930786133,1.2400928735733032,1.2129640579223633,1.022365689277649,0.8056497573852539,0.8173026442527771,0.019483404234051704,0.015941524878144264,0.011652886867523193,0.9705438017845154,0.0008338046609424055,-0.15324115753173828,1.0,1.2199342250823975,sphere,1,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.22__120602,703.9954833984375,854.901123046875,9.974040585802868e-05,703.9954833984375,149.5,0.0,,,,,,-2.7287254333496094,901.5884399414062,0.0,1.0,12.840550422668457,226.30758666992188,27.063859939575195,69.49087524414062,1.0000001111620804e-06,2.1713110527343815e-06,0.4394046664237976,0.20785710215568542,0.4730425477027893,0.2601666748523712,0.21533332765102386,6.364922523498535,7.104071140289307,0.8959542512893677,4.3506951332092285,4.679361343383789,0.929762601852417,31.341205596923828,40.160072326660156,138.10708618164062,1.7763689186267584e-07,8.818866729736328,1.1662085056304932,0.033839404582977295,38.99386215209961,1.0,4.512621879577637,poincare,5,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
