,train/loss,train/loss_step,train/loss_epoch,nfe,integ_error,test/loss,test_vec/rfm_loss,test_vec/alignment,test_vec/finite_fraction,test_vec/norm_mean,test_vec/norm_max,test_vec/norm_std,test_vec/norm_p95,test_vec/tangency_violation_abs,test_vec/tangency_violation_rel,test_sample/sinkhorn_knopp,test_sample/tangent_sinkhorn_knopp,test_sample/tangent_to_geodesic_sinkhorn_ratio,test_sample/epsilon_coverage,test_sample/epsilon_precision,test_sample/frechet_variance_pred,test_sample/frechet_variance_target,test_sample/frechet_variance_ratio,test_sample/dispersion_predicted,test_sample/dispersion_target,test_sample/dispersion_ratio,test_sample/volume_scaling_mean_pred,test_sample/volume_scaling_mean_target,test_sample/volume_scaling_variance_pred,test_sample/volume_scaling_variance_target,test_sample/volume_scaling_gap_target_minus_pred,test_sample/volume_scaling_mean_start,test_sample/volume_scaling_variance_start,test_sample/volume_scaling_gap_start_target,test_sample/finite_fraction,test_sample/geodesic_dist,manifold,curvature,dim,x0_dist,x1_dist,n_samples,std_x0,std_x1,mean_x0,mean_x1,radius_x1,weights,origin,normalize_tangent_distributions,val/rfm_loss,val/rfm_loss_epoch,val/loss,val/loss_epoch,val/loss_best
general__poi_d2_c3_s50,0.1499614268541336,0.14998631179332733,0.1499614268541336,48.5,0.0,0.13385038077831268,0.41859814524650574,0.0,1.0,0.6236834526062012,2.394070863723755,0.17178255319595337,0.9416042566299438,1.0000001111620804e-06,1.7097344198191422e-06,0.21667207777500153,0.008426533080637455,0.038890719413757324,0.4883333444595337,0.4858333468437195,0.1884218007326126,0.1750659942626953,1.0762900114059448,0.5510863661766052,0.5348794460296631,1.0303001403808594,1.2872505187988281,1.2512542009353638,0.09611698240041733,0.047041479498147964,-0.035996317863464355,1.094691514968872,0.009926768951117992,0.1565626859664917,1.0,0.5428756475448608,poincare,3,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.14928530156612396,0.14928530156612396,0.17579716444015503,0.17579716444015503,0.17579713463783264
general__poi_d2_c5_s34,0.16851183772087097,0.1829390525817871,0.16851183772087097,44.0,0.0,-0.01732589676976204,0.4833967387676239,0.0,1.0,0.6448546648025513,4.2913689613342285,0.2586229145526886,1.0974838733673096,1.0000001111620804e-06,1.7417860362911597e-06,0.21863822638988495,0.013647917658090591,0.06242237985134125,0.4946666657924652,0.512666642665863,0.18895664811134338,0.18132692575454712,1.0420771837234497,0.5521048903465271,0.5503391623497009,1.0032083988189697,1.510904312133789,1.4661405086517334,0.410055547952652,0.19465503096580505,-0.044763922691345215,1.161120891571045,0.029626045376062393,0.3050194978713989,1.0,0.5496578812599182,poincare,5,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.17801447212696075,0.17801447212696075,-0.03505120798945427,-0.03505120798945427,-0.03505120426416397
general__poi_d2_c5_s42,0.16998544335365295,0.17152869701385498,0.16998544335365295,44.0,0.0,-0.05637262016534805,0.4770336151123047,0.0,1.0,0.6402043104171753,4.511908054351807,0.25748032331466675,1.0842785835266113,1.0000001111620804e-06,1.7539747432238073e-06,0.21736440062522888,0.014579065144062042,0.06707199662923813,0.4856666624546051,0.499833345413208,0.190792515873909,0.1768106073141098,1.0790784358978271,0.5552209615707397,0.5434964895248413,1.0215723514556885,1.5124390125274658,1.4683667421340942,0.42300158739089966,0.1838712990283966,-0.04407215490937233,1.1640123128890991,0.030686059966683388,0.3043544292449951,1.0,0.5474918484687805,poincare,5,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.1705470234155655,0.1705470234155655,-0.06986202299594879,-0.06986202299594879,-0.06986202299594879
general__poi_d2_c5_s50,0.16777077317237854,0.18312972784042358,0.16777077317237854,45.0,0.0,-0.06690732389688492,0.5112701058387756,0.0,1.0,0.6667215824127197,3.8958723545074463,0.2571909427642822,1.1190576553344727,1.0000001111620804e-06,1.6695706790414988e-06,0.21671488881111145,0.012869543395936489,0.059384677559137344,0.4896666705608368,0.4933333396911621,0.18521659076213837,0.17506608366966248,1.057981014251709,0.5494108200073242,0.5407434701919556,1.0160285234451294,1.535330057144165,1.4637964963912964,0.4294891655445099,0.17998042702674866,-0.07153356075286865,1.1637436151504517,0.031949035823345184,0.3000528812408447,1.0,0.5440518856048584,poincare,5,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.1679357886314392,0.1679357886314392,-0.012467294000089169,-0.012467294000089169,-0.01246729027479887
general__poi_d3_c10_s34,0.3174886405467987,0.2272472083568573,0.3174886405467987,87.5,0.00013404215860646218,-0.517640233039856,1.694394588470459,0.0,1.0,0.9892368316650391,15.02343463897705,0.839174747467041,2.351503849029541,1.0000001111620804e-06,1.5299827964554424e-06,0.30523353815078735,0.04674852639436722,0.153156578540802,0.4753333330154419,0.628166675567627,0.22356893122196198,0.2696443200111389,0.8291253447532654,0.644031822681427,0.7433426976203918,0.8663995862007141,10.403326988220215,9.34613037109375,1181.6495361328125,247.6959228515625,-1.0571966171264648,2.841672897338867,10.431675910949707,6.504457473754883,1.0,0.6960238218307495,poincare,10,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.32094642519950867,0.32094642519950867,-0.5997872948646545,-0.5997872948646545,-0.5997872352600098
general__poi_d3_c10_s42,0.3342655599117279,0.25929781794548035,0.3342655599117279,79.0,2.3655593395233154e-05,-0.8145052790641785,1.8262789249420166,0.0,1.0,0.9995322227478027,17.240650177001953,0.9042774438858032,2.386392831802368,1.0000001111620804e-06,1.5401262771774782e-06,0.2999820411205292,0.04598480090498924,0.15329185128211975,0.47616666555404663,0.5921666622161865,0.24832682311534882,0.2699790298938751,0.9198004007339478,0.6821151375770569,0.7444695830345154,0.9162431359291077,11.700252532958984,9.357016563415527,2456.47705078125,252.73878479003906,-2.343235969543457,2.8027467727661133,8.997272491455078,6.554269313812256,1.0,0.7142560482025146,poincare,10,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.32499420642852783,0.32499420642852783,-0.8037675023078918,-0.8037675023078918,-0.8037675023078918
general__poi_d3_c10_s50,0.3323259949684143,0.35308170318603516,0.3323259949684143,77.0,8.593002712586895e-05,-0.5738770961761475,1.6959158182144165,0.0,1.0,0.9951779246330261,13.82040786743164,0.8360998630523682,2.395063638687134,1.0000001111620804e-06,1.5238301784847863e-06,0.30228620767593384,0.04866722971200943,0.1609971821308136,0.47333332896232605,0.6358333230018616,0.2241261601448059,0.2690434753894806,0.8330481052398682,0.6419806480407715,0.742524266242981,0.8645921349525452,10.647102355957031,9.740445137023926,1475.7513427734375,381.4096374511719,-0.9066572189331055,2.8304455280303955,8.109471321105957,6.909999847412109,1.0,0.6912190914154053,poincare,10,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.3352516293525696,0.3352516293525696,-0.6048563122749329,-0.6048563122749329,-0.6048563122749329
general__poi_d3_c1_s34,0.1421433985233307,0.1379512995481491,0.1421433985233307,38.0,0.0,0.7084125280380249,0.3074919581413269,0.0,1.0,0.5349044799804688,1.5399062633514404,0.14594927430152893,0.825729489326477,1.0000001111620804e-06,1.988031272048829e-06,0.2978881001472473,0.006770523265004158,0.022728411480784416,0.47733333706855774,0.5083333253860474,0.2854389250278473,0.2696281373500824,1.0586392879486084,0.6952844858169556,0.6864073276519775,1.0129330158233643,1.2096861600875854,1.1966015100479126,0.06270348280668259,0.023610085248947144,-0.013084650970995426,1.096307396888733,0.007205902598798275,0.10029410570859909,1.0,0.6913627982139587,poincare,1,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.16671128571033478,0.16671128571033478,0.7125276923179626,0.7125276923179626,0.7125276923179626
general__poi_d3_c1_s42,0.1419324427843094,0.1316266804933548,0.1419324427843094,32.0,0.0,0.722119927406311,0.3084336221218109,0.0,1.0,0.53569096326828,1.6097002029418945,0.14634543657302856,0.8300328254699707,1.0000001111620804e-06,1.9829819848382613e-06,0.29790347814559937,0.00752705242484808,0.025266749784350395,0.4833333194255829,0.5048333406448364,0.2936722934246063,0.26996177434921265,1.0878291130065918,0.7063055634498596,0.6871939897537231,1.0278109312057495,1.2185909748077393,1.1989474296569824,0.07204005122184753,0.022806555032730103,-0.019643545150756836,1.095639705657959,0.006931218318641186,0.10330771654844284,1.0,0.6941588521003723,poincare,1,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.17298761010169983,0.17298761010169983,0.6931167840957642,0.6931167840957642,0.6931167840957642
general__poi_d3_c1_s50,0.1419982761144638,0.14011158049106598,0.1419982761144638,38.0,0.0,0.7483167052268982,0.3210439085960388,0.0,1.0,0.5458455681800842,1.6080608367919922,0.151702418923378,0.845176100730896,1.0000001111620804e-06,1.9522083221090725e-06,0.30283963680267334,0.007904053665697575,0.02609979920089245,0.4871666729450226,0.5145000219345093,0.2865518629550934,0.2690174877643585,1.0651793479919434,0.6957725286483765,0.685647189617157,1.0147675275802612,1.2118558883666992,1.199485182762146,0.06548166275024414,0.02449558675289154,-0.012370705604553223,1.0970615148544312,0.006995391100645065,0.10242366790771484,1.0,0.6877467632293701,poincare,1,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.16458748281002045,0.16458748281002045,0.7641332149505615,0.7641332149505615,0.7641332149505615
general__poi_d3_c2_s34,0.14404284954071045,0.13852451741695404,0.14404284954071045,44.0,0.0,0.5529186725616455,0.43615034222602844,0.0,1.0,0.6378558278083801,2.032654285430908,0.1709623783826828,0.9755513668060303,1.0000001111620804e-06,1.6698612625987153e-06,0.29640740156173706,0.011804002337157726,0.03982357308268547,0.4886666536331177,0.5286666750907898,0.2743920683860779,0.26962995529174805,1.017661690711975,0.687863826751709,0.6950656771659851,0.9896385669708252,1.5200797319412231,1.4528470039367676,0.5176036953926086,0.15047264099121094,-0.06723272800445557,1.2053295373916626,0.0372963547706604,0.24751748144626617,1.0,0.691541850566864,poincare,2,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.14609584212303162,0.14609584212303162,0.539757251739502,0.539757251739502,0.539757251739502
general__poi_d3_c2_s42,0.1443423181772232,0.1361304223537445,0.1443423181772232,44.0,0.0,0.5575487613677979,0.44542765617370605,0.0,1.0,0.643276572227478,2.2454724311828613,0.1775868684053421,0.9923042058944702,1.0000001111620804e-06,1.6629669516987633e-06,0.298040509223938,0.012668533250689507,0.042506080120801926,0.48649999499320984,0.5220000147819519,0.28236767649650574,0.269963800907135,1.045946478843689,0.6990313529968262,0.6958987712860107,1.004501461982727,1.5372052192687988,1.4578242301940918,0.5558678507804871,0.14541508257389069,-0.07938098907470703,1.2036956548690796,0.03560779243707657,0.2541285753250122,1.0,0.6949670314788818,poincare,2,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.14871221780776978,0.14871221780776978,0.5216107964515686,0.5216107964515686,0.5216107964515686
general__poi_d3_c2_s50,0.14368025958538055,0.15674597024917603,0.14368025958538055,44.0,0.0,0.5257380604743958,0.45650702714920044,0.0,1.0,0.6508040428161621,2.070737838745117,0.18131664395332336,1.0099509954452515,1.0000001111620804e-06,1.647316253183817e-06,0.30004721879959106,0.011228930205106735,0.03742387518286705,0.49016666412353516,0.5253333449363708,0.2809838652610779,0.26902103424072266,1.0444680452346802,0.6979617476463318,0.6942873001098633,1.005292534828186,1.5286574363708496,1.4602376222610474,0.5164211988449097,0.15963199734687805,-0.0684196949005127,1.2068032026290894,0.03582771122455597,0.253434419631958,1.0,0.691601574420929,poincare,2,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.1476392149925232,0.1476392149925232,0.5361508131027222,0.5361508131027222,0.5361507534980774
general__poi_d3_c3_s34,0.14928553998470306,0.141708642244339,0.14928553998470306,56.0,0.0,0.3177092373371124,0.5145797729492188,0.0,1.0,0.6882774829864502,2.6623640060424805,0.20187170803546906,1.0678198337554932,1.0000001111620804e-06,1.5642795005987864e-06,0.30157411098480225,0.014385462738573551,0.04770125448703766,0.48766666650772095,0.5130000114440918,0.2776626646518707,0.2696320712566376,1.0297834873199463,0.7034803628921509,0.7029294967651367,1.0007836818695068,1.9334235191345215,1.7865338325500488,2.0834052562713623,0.5496381521224976,-0.14688968658447266,1.3289692401885986,0.10967404395341873,0.4575645625591278,1.0,0.7028984427452087,poincare,3,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.14839671552181244,0.14839671552181244,0.2894198000431061,0.2894198000431061,0.2894197702407837
general__poi_d3_c3_s42,0.1494823843240738,0.13949277997016907,0.1494823843240738,55.0,0.0,0.3200344145298004,0.5249351859092712,0.0,1.0,0.6954928636550903,2.930636167526245,0.20278680324554443,1.0736451148986816,1.0000001111620804e-06,1.543398298053944e-06,0.3023228347301483,0.01503230631351471,0.049722690135240555,0.49266666173934937,0.5181666612625122,0.27893608808517456,0.2699660658836365,1.033226490020752,0.706955075263977,0.7038069367408752,1.0044729709625244,1.9539114236831665,1.7943476438522339,2.244248390197754,0.5322780609130859,-0.15956377983093262,1.3259750604629517,0.10381795465946198,0.4683726131916046,1.0,0.7027747631072998,poincare,3,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.1500546634197235,0.1500546634197235,0.29195964336395264,0.29195964336395264,0.29195964336395264
general__poi_d3_c3_s50,0.15017370879650116,0.1515851616859436,0.15017370879650116,55.0,0.0,0.3047923743724823,0.53276526927948,0.0,1.0,0.7001614570617676,2.6401543617248535,0.2060481309890747,1.0889065265655518,1.0000001111620804e-06,1.5392283785331529e-06,0.30417400598526,0.014283151365816593,0.046957168728113174,0.49533334374427795,0.5183333158493042,0.2804481089115143,0.2690245509147644,1.0424628257751465,0.7089669704437256,0.7021373510360718,1.009726881980896,1.9425504207611084,1.8009812831878662,2.0893101692199707,0.5999941825866699,-0.1415691375732422,1.331059217453003,0.10395602136850357,0.4699220657348633,1.0,0.7006479501724243,poincare,3,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.1493431180715561,0.1493431180715561,0.297603577375412,0.297603577375412,0.297603577375412
general__poi_d3_c5_s34,0.16939124464988708,0.15386401116847992,0.16939124464988708,62.0,0.0,-0.02913365513086319,0.678038477897644,0.0,1.0,0.7627211809158325,4.433985233306885,0.30953919887542725,1.3201664686203003,1.0000001111620804e-06,1.487154349888442e-06,0.30556902289390564,0.020466845482587814,0.06697945296764374,0.4964999854564667,0.5401666760444641,0.2658108174800873,0.26963621377944946,0.9858127236366272,0.698793888092041,0.7167294025421143,0.9749758839607239,3.221344470977783,2.784991502761841,22.471099853515625,4.2110090255737305,-0.43635299801826477,1.6292786598205566,0.5364404916763306,1.1557128429412842,1.0,0.7075942158699036,poincare,5,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.16884243488311768,0.16884243488311768,-0.07846538722515106,-0.07846538722515106,-0.07846537977457047
general__poi_d3_c5_s42,0.1702173948287964,0.15545865893363953,0.1702173948287964,58.0,0.0,-0.04142645373940468,0.7038872241973877,0.0,1.0,0.7732746601104736,5.004024505615234,0.32493677735328674,1.3428294658660889,1.0000001111620804e-06,1.4725536630066927e-06,0.3073804974555969,0.02166714146733284,0.07048964500427246,0.49283334612846375,0.5324999690055847,0.2742789685726166,0.26997050642967224,1.0159590244293213,0.7112260460853577,0.7176891565322876,0.9909946918487549,3.3536646366119385,2.7984910011291504,31.883056640625,4.118542671203613,-0.5551738739013672,1.621862769126892,0.49741968512535095,1.1766279935836792,1.0,0.7123609185218811,poincare,5,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.17117738723754883,0.17117738723754883,-0.07742760330438614,-0.07742760330438614,-0.07742760330438614
